domain,keyword,search_volume_us,rank_absolute,ranking_url,page_pattern
coolperiodictable.com,gold atomic number,9900,71,https://www.coolperiodictable.com/gold/gold-facts/,per-element
coolperiodictable.com,gold chemical element,9900,69,https://www.coolperiodictable.com/gold/gold-facts/,per-element
coolperiodictable.com,gold element atomic number,9900,75,https://www.coolperiodictable.com/gold/gold-facts/,per-element
coolperiodictable.com,gold in table of elements,9900,59,https://www.coolperiodictable.com/gold/gold-facts/,per-element
coolperiodictable.com,gold periodic table,9900,54,https://www.coolperiodictable.com/gold/gold-facts/,per-element
coolperiodictable.com,gold the periodic table,9900,47,https://www.coolperiodictable.com/gold/gold-facts/,per-element
coolperiodictable.com,gold's atomic number,9900,67,https://www.coolperiodictable.com/gold/gold-facts/,per-element
coolperiodictable.com,h in periodic table,9900,50,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,h in the periodic table,9900,56,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,h on the periodic table,9900,53,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,h periodic table,9900,52,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,hydrogen element periodic table,9900,31,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,hydrogen element table,9900,48,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,hydrogen in periodic table,9900,50,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,hydrogen in the periodic table,9900,63,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,hydrogen on the periodic table,9900,57,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,hydrogen periodic symbol,9900,42,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,hydrogen periodic table,9900,44,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,hydrogen periodic table of elements,9900,63,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,hydrogen table of elements,9900,51,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,in the periodic table what is a period,9900,61,https://www.coolperiodictable.com/resources/periodic-table-periods/,trend
coolperiodictable.com,inert gas on periodic table,9900,11,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,other
coolperiodictable.com,inert gas periodic table,9900,31,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,other
coolperiodictable.com,inert gases in periodic table,9900,14,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,per-element
coolperiodictable.com,inert gases in the periodic table,9900,13,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,per-element
coolperiodictable.com,inert gases periodic table,9900,14,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,other
coolperiodictable.com,iron atomic number,9900,59,https://www.coolperiodictable.com/iron/,per-element
coolperiodictable.com,iron element atomic number,9900,58,https://www.coolperiodictable.com/iron/,per-element
coolperiodictable.com,iron's atomic number,9900,60,https://www.coolperiodictable.com/iron/,per-element
